,ticker,date,commonstocksharesissued,assetscurrent,accountspayablecurrent,commonstockvalue,liabilities,liabilitiesandstockholdersequity,stockholdersequity,earningspersharebasic,netincomeloss,profitloss,costofgoodssold,costsandexpenses,cash,preferredstockvalue,depreciation,operatingexpenses,revenues,land,deferredrevenue,grossprofit,sharesissued,commercialpaper,costofservices,debtcurrent,salariesandwages,change,pct_change
1170,GOOGL,2018-04-24,46940000.0,123761000000.0,3526000000.0,51000.0,46110000000.0,206935000000.0,-446000000.0,13.53,-39000000.0,-208000000.0,0.0,24145000000.0,0.0,0.0,0.0,0.0,150000000.0,0.0,0.0,0.0,695556000.0,1300000000.0,0.0,1329000000.0,0.0,0.35000000000002274,0.00034225142767740625
1171,GOOGL,2018-07-24,46891000.0,124157000000.0,3369000000.0,51000.0,49610000000.0,211610000000.0,-1588000000.0,18.13,-33000000.0,-208000000.0,0.0,53995000000.0,0.0,0.0,0.0,0.0,295000000.0,0.0,0.0,0.0,695556000.0,2000000000.0,0.0,3237000000.0,0.0,17.789999999999964,0.014139808448913056
1172,GOOGL,2018-10-26,46880000.0,129702000000.0,3789000000.0,51000.0,51698000000.0,221538000000.0,-1569000000.0,31.34,-62000000.0,-208000000.0,0.0,79425000000.0,0.0,0.0,0.0,0.0,441000000.0,0.0,0.0,0.0,695556000.0,2000000000.0,0.0,3237000000.0,0.0,0.0,0.0
1173,GOOGL,2019-02-05,46636000.0,135676000000.0,4378000000.0,51000.0,55164000000.0,232792000000.0,134885000000.0,44.22,30736000000.0,-208000000.0,0.0,110498000000.0,0.0,0.0,0.0,0.0,23998000000.0,0.0,0.0,0.0,695556000.0,2000000000.0,0.0,3237000000.0,0.0,-28.97999999999979,-0.025159089133322158
1284,HPQ,2009-12-17,2365000000.0,52539000000.0,14809000000.0,0.0,0.0,114799000000.0,41628000000.0,3.21,7660000000.0,10000000.0,56503000000.0,104416000000.0,0.0,0.0,2400000000.0,-1000000.0,114552000000.0,0.0,0.0,0.0,0.0,0.0,14959000000.0,38000000.0,0.0,0.9399999999999977,0.018591772151898688
1285,HPQ,2010-03-11,2365000000.0,51697000000.0,13557000000.0,0.0,0.0,113618000000.0,41628000000.0,0.95,2250000000.0,10000000.0,16347000000.0,28174000000.0,0.0,0.0,2400000000.0,-1000000.0,31177000000.0,0.0,0.0,0.0,0.0,0.0,7636000000.0,38000000.0,0.0,0.3399999999999963,0.006535947712418229
1286,HPQ,2010-06-08,2365000000.0,51695000000.0,13350000000.0,0.0,0.0,115994000000.0,43511000000.0,1.89,4450000000.0,10000000.0,32206000000.0,27991000000.0,0.0,0.0,2400000000.0,-1000000.0,62026000000.0,0.0,0.0,0.0,0.0,0.0,15305000000.0,3934000000.0,0.0,-0.47000000000000597,-0.010244115082824889
1287,HPQ,2010-09-09,2365000000.0,54365000000.0,14885000000.0,0.0,0.0,120017000000.0,42535000000.0,0.76,1773000000.0,10000000.0,47936000000.0,84571000000.0,0.0,0.0,2400000000.0,-1000000.0,2199000000.0,0.0,0.0,0.0,0.0,0.0,22902000000.0,413000000.0,0.0,-0.5399999999999991,-0.01391035548686242
1288,HPQ,2010-12-15,2204000000.0,54184000000.0,14365000000.0,0.0,0.0,124503000000.0,40449000000.0,3.78,8761000000.0,10000000.0,69342000000.0,107891000000.0,0.0,0.0,2400000000.0,-1000000.0,845000000.0,0.0,0.0,0.0,0.0,0.0,20028000000.0,413000000.0,0.0,0.7225000000000037,0.017523647829250637
1289,HPQ,2011-03-11,2204000000.0,54184000000.0,14365000000.0,0.0,0.0,124503000000.0,40449000000.0,0.95,2250000000.0,8870000000.0,16347000000.0,28174000000.0,0.0,0.0,3200000000.0,-1000000.0,619000000.0,0.0,0.0,0.0,0.0,0.0,7601000000.0,7046000000.0,0.0,0.0,0.0
1290,HPQ,2011-06-08,2204000000.0,56075000000.0,14222000000.0,0.0,0.0,125127000000.0,41423000000.0,2.27,4909000000.0,8870000000.0,32617000000.0,57572000000.0,0.0,0.0,3200000000.0,-1000000.0,1837000000.0,0.0,0.0,0.0,0.0,0.0,7967000000.0,8406000000.0,0.0,0.10000000000000142,0.002828054298642574
1291,HPQ,2011-09-09,2204000000.0,56279000000.0,14489000000.0,0.0,0.0,124917000000.0,38823000000.0,0.94,1926000000.0,8870000000.0,48286000000.0,86241000000.0,0.0,0.0,3200000000.0,-1000000.0,2155000000.0,0.0,0.0,0.0,0.0,0.0,23682000000.0,6666000000.0,0.0,0.0,0.0
1292,HPQ,2011-12-14,1991000000.0,51021000000.0,14750000000.0,0.0,0.0,129517000000.0,38625000000.0,3.38,7074000000.0,8870000000.0,65167000000.0,117568000000.0,0.0,0.0,3200000000.0,-1000000.0,73238000000.0,0.0,0.0,0.0,0.0,0.0,32056000000.0,8083000000.0,0.0,-0.21999999999999886,-0.008339651250947645
1293,HPQ,2012-03-12,1991000000.0,48749000000.0,12375000000.0,0.0,0.0,126596000000.0,39162000000.0,0.74,592000000.0,-12650000000.0,15049000000.0,27994000000.0,0.0,0.0,3300000000.0,-1000000.0,30036000000.0,0.0,0.0,0.0,0.0,0.0,8186000000.0,5438000000.0,0.0,0.5300000000000011,0.022046589018302875
1294,HPQ,2012-06-08,1991000000.0,49689000000.0,12900000000.0,0.0,0.0,127689000000.0,41288000000.0,0.8,592000000.0,-12650000000.0,30230000000.0,56465000000.0,0.0,0.0,3300000000.0,-1000000.0,30693000000.0,0.0,0.0,0.0,0.0,0.0,16466000000.0,4252000000.0,0.0,0.0,0.0
1295,HPQ,2012-09-10,1991000000.0,50237000000.0,12554000000.0,0.0,0.0,117556000000.0,31601000000.0,3.21,592000000.0,-12650000000.0,44754000000.0,86241000000.0,0.0,0.0,3300000000.0,-1000000.0,95123000000.0,0.0,0.0,0.0,0.0,0.0,24682000000.0,8083000000.0,0.0,0.5199999999999996,0.029833620195065955
1296,HPQ,2012-12-27,1991000000.0,50637000000.0,13350000000.0,0.0,0.0,108768000000.0,22436000000.0,-6.41,592000000.0,-12650000000.0,59468000000.0,114554000000.0,0.0,0.0,3300000000.0,-1000000.0,81491000000.0,0.0,0.0,0.0,0.0,0.0,32600000000.0,5744000000.0,0.0,-0.35999999999999943,-0.025641025641025602
1297,HPQ,2013-03-11,1963000000.0,49552000000.0,11660000000.0,0.0,0.0,106701000000.0,22895000000.0,0.63,592000000.0,5113000000.0,14031000000.0,26607000000.0,0.0,0.0,3200000000.0,-1000000.0,30729000000.0,0.0,0.0,0.0,0.0,0.0,7918000000.0,538000000.0,0.0,0.36999999999999744,0.017593913456966117
1298,HPQ,2013-06-06,1925000000.0,49571000000.0,12313000000.0,0.0,0.0,106254000000.0,23533000000.0,1.19,592000000.0,5113000000.0,27272000000.0,52588000000.0,0.0,0.0,3200000000.0,-1000000.0,60729000000.0,0.0,0.0,0.0,0.0,0.0,15651000000.0,6928000000.0,0.0,0.5599999999999987,0.023092783505154587
1299,HPQ,2013-09-09,1929000000.0,49958000000.0,13293000000.0,0.0,0.0,105800000000.0,24603000000.0,1.91,592000000.0,5113000000.0,40669000000.0,77959000000.0,0.0,0.0,3200000000.0,-1000000.0,83167000000.0,0.0,0.0,0.0,0.0,0.0,23036000000.0,465000000.0,0.0,-0.08999999999999986,-0.004025044722719135
1300,HPQ,2013-12-30,1963000000.0,50364000000.0,13350000000.0,0.0,0.0,105676000000.0,27269000000.0,2.64,592000000.0,5113000000.0,55632000000.0,105167000000.0,0.0,0.0,3200000000.0,-1000000.0,166000000.0,0.0,0.0,0.0,0.0,0.0,30436000000.0,6647000000.0,0.0,-0.08999999999999986,-0.0032062700391877396
1301,HPQ,2014-03-11,1908000000.0,50684000000.0,12640000000.0,0.0,0.0,105025000000.0,27754000000.0,0.63,592000000.0,5013000000.0,14525000000.0,26157000000.0,0.0,0.0,3300000000.0,-1000000.0,5595000000.0,0.0,0.0,0.0,0.0,0.0,7139000000.0,6621000000.0,0.0,-0.3200000000000003,-0.010698762955533276
1302,HPQ,2014-06-09,1908000000.0,50364000000.0,14019000000.0,0.0,0.0,105676000000.0,27269000000.0,1.19,592000000.0,5013000000.0,27989000000.0,52588000000.0,0.0,0.0,3300000000.0,-1000000.0,-67000000.0,0.0,0.0,0.0,0.0,0.0,14310000000.0,5396000000.0,0.0,-0.13000000000000256,-0.003852993479549572
1303,HPQ,2014-09-09,1865000000.0,49287000000.0,15141000000.0,0.0,0.0,103170000000.0,28509000000.0,1.91,592000000.0,5013000000.0,41902000000.0,77771000000.0,0.0,0.0,3300000000.0,-1000000.0,-2570000000.0,0.0,0.0,0.0,0.0,0.0,21301000000.0,2705000000.0,0.0,0.240000000000002,0.006523511823865235
1304,HPQ,2014-12-18,1839000000.0,50145000000.0,15903000000.0,0.0,0.0,103206000000.0,26731000000.0,2.66,592000000.0,5013000000.0,71000000.0,104269000000.0,0.0,0.0,3300000000.0,-1000000.0,14917000000.0,0.0,0.0,0.0,0.0,0.0,28093000000.0,3486000000.0,0.0,0.0799999999999983,0.0020090406830737895
1305,HPQ,2015-03-11,1822000000.0,48198000000.0,14873000000.0,0.0,0.0,100861000000.0,26507000000.0,0.75,592000000.0,4554000000.0,26000000.0,24919000000.0,0.0,0.0,3100000000.0,-1000000.0,3601000000.0,0.0,0.0,0.0,0.0,0.0,6433000000.0,3509000000.0,0.0,0.10999999999999943,0.0033731984053971
1306,HPQ,2015-06-08,1807000000.0,48883000000.0,14923000000.0,0.0,0.0,101396000000.0,26768000000.0,0.56,592000000.0,4554000000.0,43000000.0,24022000000.0,0.0,0.0,3100000000.0,-1000000.0,3684000000.0,0.0,0.0,0.0,0.0,0.0,6214000000.0,5594000000.0,0.0,-0.10999999999999943,-0.0033649434077699433
1307,HPQ,2015-09-08,1801000000.0,51998000000.0,15549000000.0,0.0,0.0,107033000000.0,27035000000.0,0.47,592000000.0,4554000000.0,12890000000.0,24137000000.0,0.0,0.0,3100000000.0,-1000000.0,3455000000.0,0.0,0.0,0.0,0.0,0.0,6369000000.0,11034000000.0,0.0,-0.3299999999999983,-0.011960855382384861
1308,HPQ,2015-12-16,1804000000.0,51787000000.0,15956000000.0,0.0,0.0,106882000000.0,-974000000.0,2.51,592000000.0,4554000000.0,53081000000.0,150000000.0,0.0,0.0,3100000000.0,-1000000.0,13979000000.0,0.0,0.0,0.0,0.0,0.0,25275000000.0,39000000.0,0.0,-0.35999999999999943,-0.029363784665579075
1309,HPQ,2016-03-03,1737000000.0,15155000000.0,9041000000.0,0.0,0.0,25517000000.0,-1122000000.0,0.33,592000000.0,3986000000.0,9626000000.0,40000000.0,0.0,0.0,316000000.0,-1000000.0,3101000000.0,0.0,0.0,0.0,0.0,0.0,335000000.0,29000000.0,0.0,0.07000000000000028,0.0063006300630063265
1310,HPQ,2016-06-03,1711000000.0,15385000000.0,9099000000.0,0.0,0.0,25523000000.0,-1266000000.0,0.37,629000000.0,3418000000.0,16322714285.714287,10747000000.0,0.0,0.0,316000000.0,-1000000.0,3099000000.0,0.0,0.0,0.0,0.0,0.0,2424142857.142857,35000000.0,0.0,0.0,0.0
1311,HPQ,2016-09-01,1711000000.0,17402000000.0,10402000000.0,0.0,0.0,27224000000.0,-1669000000.0,1.16,-63000000.0,2850000000.0,23019428571.428574,32840000000.0,0.0,0.0,316000000.0,-1000000.0,26000000.0,0.0,0.0,0.0,0.0,0.0,4513285714.285714,34000000.0,0.0,-0.009999999999999787,-0.0006896551724137784
1312,HPQ,2016-12-15,1712000000.0,18468000000.0,11103000000.0,0.0,0.0,29010000000.0,-1669000000.0,1.44,2496000000.0,2282000000.0,29716142857.142857,44689000000.0,0.0,0.0,316000000.0,1000000.0,30196000000.0,0.0,0.0,0.0,0.0,0.0,6602428571.428572,27000000.0,0.0,-0.4599999999999991,-0.029658284977433856
1313,HPQ,2017-03-02,1693000000.0,17775000000.0,10951000000.0,0.0,0.0,28192000000.0,-1669000000.0,0.36,611000000.0,1714000000.0,36412857142.85715,11828000000.0,0.0,0.0,349000000.0,1000000.0,12684000000.0,0.0,0.0,0.0,0.0,0.0,8691571428.571428,32000000.0,0.0,0.030000000000001137,0.001732101616628241
1314,HPQ,2017-06-01,1683000000.0,18302000000.0,11079000000.0,0.0,0.0,28686000000.0,-1714000000.0,0.69,87000000.0,1146000000.0,43109571428.57143,23395000000.0,0.0,0.0,382000000.0,1000000.0,115000000.0,0.0,0.0,0.0,0.0,0.0,10780714285.714285,34000000.0,0.0,0.030000000000001137,0.00158311345646444
1315,HPQ,2017-08-31,1670000000.0,21443000000.0,12804000000.0,0.0,0.0,31934000000.0,-2118000000.0,1.1,-49000000.0,578000000.0,49806285714.28571,35500000000.0,0.0,0.0,415000000.0,1000000.0,-89000000.0,0.0,0.0,0.0,0.0,0.0,12869857142.857143,34000000.0,0.0,0.28000000000000114,0.014675052410901529
1316,HPQ,2018-03-01,1670000000.0,21217000000.0,12848000000.0,0.0,0.0,35245000000.0,-1829000000.0,1.17,1938000000.0,10000000.0,56503000000.0,13544000000.0,0.0,0.0,448000000.0,1000000.0,14517000000.0,0.0,0.0,0.0,0.0,0.0,14959000000.0,37000000.0,0.0,0.21999999999999886,0.00942184154175584
1317,HPQ,2018-06-05,1611000000.0,19433000000.0,13054000000.0,0.0,0.0,32087000000.0,-1314000000.0,1.83,346000000.0,10000000.0,56503000000.0,26583000000.0,0.0,0.0,448000000.0,1000000.0,329000000.0,0.0,0.0,0.0,0.0,0.0,14959000000.0,39000000.0,0.0,0.08999999999999986,0.0038428693424423506
1318,HPQ,2018-08-28,1582000000.0,21776000000.0,14245000000.0,0.0,0.0,34254000000.0,-1039000000.0,2.38,363000000.0,10000000.0,56503000000.0,40089000000.0,0.0,0.0,448000000.0,-1000000.0,349000000.0,0.0,0.0,0.0,0.0,0.0,14959000000.0,42000000.0,0.0,0.5899999999999999,0.02409146590445079
1319,HPQ,2018-12-13,1560000000.0,21387000000.0,14816000000.0,0.0,0.0,34622000000.0,-845000000.0,3.3,5327000000.0,10000000.0,56503000000.0,54408000000.0,0.0,0.0,448000000.0,-1000000.0,37870000000.0,0.0,0.0,0.0,0.0,0.0,14959000000.0,44000000.0,0.0,-0.2799999999999976,-0.012561686855091861
1320,HPQ,2019-03-05,1539000000.0,18936000000.0,14572000000.0,0.0,0.0,32490000000.0,-5000000.0,0.52,803000000.0,10000000.0,56503000000.0,13784000000.0,0.0,0.0,2400000000.0,-1000000.0,14674000000.0,0.0,0.0,0.0,0.0,0.0,14959000000.0,38000000.0,0.0,-0.28000000000000114,-0.014462809917355431
1321,HPQ,2019-05-30,1506000000.0,18285000000.0,13839000000.0,0.0,0.0,31946000000.0,6000000.0,1.03,1585000000.0,10000000.0,32206000000.0,26892000000.0,0.0,0.0,2400000000.0,-1000000.0,28698000000.0,0.0,0.0,0.0,0.0,0.0,15305000000.0,38000000.0,0.0,-0.46000000000000085,-0.02403343782654132
1362,IBM,2009-07-28,2105119767.0,44435000000.0,5869000000.0,0.0,88182000000.0,103655000000.0,15380000000.0,4.04,16000000.0,5398000000.0,6123000000.0,0.0,0.0,0.0,1853000000.0,0.0,44962000000.0,0.0,589000000.0,20012000000.0,0.0,2458000000.0,18208000000.0,8504000000.0,0.0,-0.01999999999999602,-0.0001705320600272512
1363,IBM,2009-10-27,2113714035.0,43446000000.0,6145000000.0,0.0,85182000000.0,103675000000.0,18396000000.0,6.47,16000000.0,8612000000.0,9527000000.0,0.0,0.0,0.0,2806000000.0,0.0,68528000000.0,0.0,589000000.0,30640000000.0,0.0,2458000000.0,27441000000.0,4885000000.0,0.0,0.8499999999999943,0.007045171985080765
1364,IBM,2010-02-23,2127016668.0,48935000000.0,7436000000.0,0.0,86267000000.0,109022000000.0,22637000000.0,10.12,16000000.0,13425000000.0,13606000000.0,0.0,0.0,0.0,3773000000.0,0.0,95758000000.0,0.0,589000000.0,43785000000.0,0.0,2458000000.0,37146000000.0,4168000000.0,0.0,1.1300000000000097,0.008935631820338524
1365,IBM,2010-04-27,2127016668.0,45697000000.0,6345000000.0,0.0,83059000000.0,105208000000.0,22033000000.0,2.0,16000000.0,2601000000.0,3224000000.0,0.0,0.0,0.0,924000000.0,0.0,22857000000.0,0.0,589000000.0,9976000000.0,0.0,2458000000.0,9384000000.0,5014000000.0,0.0,1.2800000000000011,0.009936345287998768
1366,IBM,2010-07-27,2145080210.0,44895000000.0,7233000000.0,0.0,82244000000.0,103420000000.0,21059000000.0,4.64,15000000.0,5398000000.0,6537000000.0,0.0,0.0,0.0,1823000000.0,0.0,23724000000.0,0.0,589000000.0,20785000000.0,0.0,2458000000.0,18712000000.0,5633000000.0,0.0,-0.19999999999998863,-0.0015548472362589493
1367,IBM,2010-10-26,2127016668.0,44469000000.0,7084000000.0,0.0,84815000000.0,107174000000.0,22238000000.0,7.49,15000000.0,3589000000.0,10049000000.0,0.0,0.0,0.0,2737000000.0,0.0,70852000000.0,0.0,633000000.0,31787000000.0,0.0,2458000000.0,9509000000.0,5556000000.0,0.0,0.7600000000000193,0.005402715575460435
1368,IBM,2011-02-22,2161800054.0,48116000000.0,7804000000.0,0.0,90279000000.0,113452000000.0,23046000000.0,11.69,15000000.0,14833000000.0,14374000000.0,0.0,0.0,0.0,3657000000.0,0.0,-8125000000.0,0.0,7195000000.0,46014000000.0,0.0,2458000000.0,38383000000.0,2222000000.0,0.0,-1.7699999999999818,-0.010929299166409273
1369,IBM,2011-04-26,2169188522.0,47524000000.0,6747000000.0,0.0,90185000000.0,112960000000.0,22671000000.0,2.34,15000000.0,2863000000.0,3390000000.0,0.0,0.0,0.0,918000000.0,0.0,24607000000.0,0.0,658000000.0,10858000000.0,0.0,2458000000.0,10116000000.0,8508000000.0,0.0,1.8799999999999955,0.011157932221496797
1370,IBM,2011-07-26,2175594604.0,48116000000.0,7804000000.0,0.0,90279000000.0,113452000000.0,23046000000.0,4.64,15000000.0,5987000000.0,6537000000.0,0.0,0.0,0.0,1823000000.0,0.0,46581000000.0,0.0,665000000.0,23243000000.0,0.0,2458000000.0,18712000000.0,6778000000.0,0.0,-1.5800000000000125,-0.008637183622150617
1371,IBM,2011-10-25,2161800054.0,45373000000.0,7093000000.0,0.0,87781000000.0,110158000000.0,22291000000.0,8.6,15000000.0,10365000000.0,10657000000.0,0.0,0.0,0.0,2701000000.0,0.0,77430000000.0,0.0,665000000.0,35416000000.0,0.0,2458000000.0,30569000000.0,6071000000.0,0.0,1.6099999999999852,0.008926591261920521
1372,IBM,2012-02-28,2182469838.0,50928000000.0,8517000000.0,0.0,96197000000.0,116433000000.0,20138000000.0,13.25,15000000.0,15855000000.0,14973000000.0,0.0,0.0,0.0,3589000000.0,0.0,722000000.0,0.0,7363000000.0,50138000000.0,0.0,2458000000.0,40740000000.0,8463000000.0,0.0,-1.25,-0.006313769067582585
1373,IBM,2012-04-24,2182469838.0,48847000000.0,7416000000.0,0.0,94563000000.0,115347000000.0,20701000000.0,2.65,15000000.0,3066000000.0,3325000000.0,0.0,0.0,0.0,847000000.0,0.0,190000000.0,0.0,616000000.0,11118000000.0,0.0,2458000000.0,9985000000.0,6293000000.0,0.0,3.569999999999993,0.017849999999999967
1374,IBM,2012-07-31,2182469838.0,47392000000.0,7482000000.0,0.0,96197000000.0,113832000000.0,20472000000.0,6.02,15000000.0,6526000000.0,6761000000.0,0.0,0.0,0.0,1706000000.0,0.0,381000000.0,0.0,670000000.0,23243000000.0,0.0,2458000000.0,19770000000.0,7669000000.0,0.0,-0.799999999999983,-0.004082049188692637
1375,IBM,2012-10-30,2182469838.0,48141000000.0,7085000000.0,0.0,94112000000.0,115778000000.0,21541000000.0,9.38,15000000.0,10771000000.0,10003000000.0,0.0,0.0,0.0,2572000000.0,0.0,563000000.0,0.0,670000000.0,35131000000.0,0.0,2458000000.0,29285000000.0,9334000000.0,0.0,0.0,0.0
1376,IBM,2013-02-26,2197561159.0,49433000000.0,7952000000.0,0.0,100229000000.0,119213000000.0,18860000000.0,14.53,15000000.0,16604000000.0,13956000000.0,0.0,0.0,0.0,3392000000.0,0.0,57540000000.0,0.0,7363000000.0,50298000000.0,0.0,2458000000.0,39166000000.0,4306000000.0,0.0,3.190000000000026,0.016018881189113317
1377,IBM,2013-04-30,2197561159.0,48949000000.0,7203000000.0,0.0,98044000000.0,117258000000.0,19092000000.0,2.72,15000000.0,3032000000.0,2931000000.0,0.0,0.0,0.0,822000000.0,0.0,142000000.0,0.0,565000000.0,10678000000.0,0.0,2458000000.0,9526000000.0,8725000000.0,0.0,-2.9099999999999966,-0.014367532339290988
1378,IBM,2013-07-31,2197561159.0,47911000000.0,6821000000.0,0.0,97269000000.0,115153000000.0,17756000000.0,2.93,15000000.0,3226000000.0,6133000000.0,0.0,0.0,0.0,1632000000.0,0.0,48075000000.0,0.0,636000000.0,22810000000.0,0.0,2458000000.0,18852000000.0,7830000000.0,0.0,0.7700000000000102,0.003947908121411045
1379,IBM,2013-10-29,2197561159.0,49433000000.0,7952000000.0,0.0,100229000000.0,119213000000.0,18860000000.0,9.38,15000000.0,10299000000.0,10003000000.0,0.0,0.0,0.0,2572000000.0,0.0,80561000000.0,0.0,587000000.0,35131000000.0,0.0,2458000000.0,29285000000.0,9181000000.0,0.0,-1.9699999999999989,-0.010817043707445633
1380,IBM,2014-02-25,2197561159.0,49433000000.0,7952000000.0,0.0,100229000000.0,119213000000.0,18860000000.0,13.25,15000000.0,15855000000.0,14973000000.0,0.0,0.0,0.0,3589000000.0,0.0,4600000000.0,0.0,579000000.0,50138000000.0,0.0,2458000000.0,40740000000.0,9181000000.0,0.0,0.8300000000000125,0.004529825901872033
1381,IBM,2014-04-29,2207522548.0,51350000000.0,7461000000.0,0.0,103294000000.0,126223000000.0,22792000000.0,2.3,15000000.0,2384000000.0,2931000000.0,0.0,0.0,0.0,822000000.0,0.0,4600000000.0,0.0,606000000.0,10678000000.0,0.0,6549000000.0,9526000000.0,6862000000.0,0.0,1.3599999999999852,0.006970426938649916
1382,IBM,2014-07-29,2207522548.0,51350000000.0,7461000000.0,0.0,103294000000.0,126223000000.0,22792000000.0,4.14,15000000.0,6258000000.0,6133000000.0,0.0,0.0,0.0,1632000000.0,0.0,4600000000.0,0.0,567000000.0,22810000000.0,0.0,6549000000.0,18852000000.0,6862000000.0,0.0,-0.5699999999999932,-0.002929536927583868
1383,IBM,2014-10-28,2207522548.0,51350000000.0,7461000000.0,0.0,103294000000.0,126223000000.0,22792000000.0,9.35,15000000.0,10299000000.0,7881000000.0,0.0,0.0,0.0,2457000000.0,0.0,-2029000000.0,0.0,559000000.0,34347000000.0,0.0,6474000000.0,27950000000.0,6862000000.0,0.0,-0.13999999999998636,-0.0008557457212713102
1384,IBM,2015-02-24,2207522548.0,51350000000.0,7461000000.0,0.0,103294000000.0,126223000000.0,22792000000.0,14.53,15000000.0,16604000000.0,12260000000.0,0.0,0.0,0.0,3392000000.0,0.0,4522000000.0,0.0,536000000.0,50361000000.0,0.0,650000000.0,39166000000.0,6862000000.0,0.0,-2.0200000000000102,-0.012255050658254019
1385,IBM,2015-04-28,2215209574.0,49422000000.0,6864000000.0,0.0,105518000000.0,117532000000.0,11868000000.0,2.3,15000000.0,2328000000.0,2229000000.0,0.0,0.0,0.0,802000000.0,0.0,-2099000000.0,0.0,548000000.0,10627000000.0,0.0,650000000.0,9101000000.0,5731000000.0,0.0,0.4800000000000182,0.002759889604415928
1386,IBM,2015-07-28,2215209574.0,49422000000.0,6864000000.0,0.0,105518000000.0,117532000000.0,11868000000.0,5.86,15000000.0,5777000000.0,4872000000.0,0.0,0.0,0.0,1628000000.0,0.0,-4218000000.0,0.0,558000000.0,22671000000.0,0.0,700000000.0,18232000000.0,5731000000.0,0.0,1.039999999999992,0.006497969384567272
1387,IBM,2015-10-27,2215209574.0,49422000000.0,6864000000.0,0.0,105518000000.0,117532000000.0,11868000000.0,8.89,15000000.0,8727000000.0,7269000000.0,0.0,0.0,0.0,2428000000.0,0.0,-6248000000.0,0.0,539000000.0,33545000000.0,0.0,1600000000.0,27100000000.0,5731000000.0,0.0,2.969999999999999,0.02154359495139996
1388,IBM,2016-02-23,2215209574.0,47377000000.0,6864000000.0,0.0,105257000000.0,117271000000.0,11868000000.0,15.06,15000000.0,16483000000.0,11009000000.0,0.0,0.0,0.0,3327000000.0,0.0,12000000.0,0.0,536000000.0,48684000000.0,0.0,600000000.0,37564000000.0,5731000000.0,0.0,0.4000000000000057,0.0030211480362538194
1389,IBM,2016-04-26,2221223449.0,47623000000.0,6028000000.0,0.0,96071000000.0,110495000000.0,14262000000.0,2.09,15000000.0,2014000000.0,1625000000.0,0.0,0.0,0.0,677000000.0,0.0,8720000000.0,0.0,503000000.0,9452000000.0,0.0,600000000.0,8278000000.0,6461000000.0,0.0,1.3899999999999864,0.009323852964850995
1390,IBM,2016-07-26,2224090577.0,43524000000.0,5484000000.0,0.0,102167000000.0,118056000000.0,15733000000.0,2.62,15000000.0,-4000000.0,1582000000.0,0.0,0.0,0.0,1382000000.0,0.0,9013000000.0,0.0,535000000.0,9702000000.0,0.0,865428571.4285715,8691000000.0,827000000.0,0.0,-0.28999999999999204,-0.001788798420922724
1391,IBM,2016-10-25,2224594441.0,41433000000.0,5271000000.0,0.0,98447000000.0,115606000000.0,17010000000.0,2.99,15000000.0,3000000.0,1536000000.0,0.0,0.0,0.0,2106000000.0,0.0,8929000000.0,0.0,528000000.0,9013000000.0,0.0,1130857142.857143,8418000000.0,829000000.0,0.0,0.9300000000000068,0.006163838812301212
1392,IBM,2017-02-28,2225116815.0,43888000000.0,6209000000.0,0.0,99078000000.0,117470000000.0,18246000000.0,12.43,15000000.0,400000000.0,6559000000.0,0.0,0.0,0.0,2837000000.0,0.0,41386000000.0,0.0,5873000000.0,38294000000.0,0.0,1396285714.2857141,34021000000.0,1125000000.0,0.0,2.1299999999999955,0.011845178511845154
1393,IBM,2017-04-25,2226175975.0,42889000000.0,5324000000.0,0.0,99047000000.0,117495000000.0,18327000000.0,0.62,15000000.0,1750000000.0,-11000000.0,0.0,0.0,0.0,709000000.0,0.0,8376000000.0,0.0,528000000.0,7772000000.0,0.0,1661714285.7142859,-8000000.0,788000000.0,0.0,-0.3299999999999841,-0.0020574848806034296
1394,IBM,2017-07-25,2228061851.0,45013000000.0,5126000000.0,0.0,101951000000.0,120495000000.0,18419000000.0,2.49,6000000.0,4082000000.0,-10000000.0,0.0,0.0,0.0,1439000000.0,0.0,8579000000.0,0.0,532000000.0,8794000000.0,0.0,1927142857.142857,-18000000.0,378000000.0,0.0,-0.8299999999999841,-0.005677542923592477
1395,IBM,2017-10-31,2228489401.0,44742000000.0,5442000000.0,0.0,101879000000.0,121636000000.0,19627000000.0,2.93,-4000000.0,6807000000.0,-1000000.0,0.0,0.0,0.0,2231000000.0,0.0,8621000000.0,0.0,533000000.0,8800000000.0,0.0,2192571428.5714283,-20000000.0,377000000.0,0.0,-0.030000000000001137,-0.0001947293262365386
1396,IBM,2018-02-27,2229428813.0,49735000000.0,6451000000.0,0.0,107631000000.0,125356000000.0,17594000000.0,0.62,9000000.0,5753000000.0,-3000000.0,0.0,0.0,0.0,3021000000.0,0.0,41141000000.0,0.0,5870000000.0,36227000000.0,0.0,2458000000.0,-70000000.0,6987000000.0,0.0,-0.7199999999999989,-0.004599169594378785
1397,IBM,2018-04-24,2230466068.0,49122000000.0,5736000000.0,0.0,81000000.0,-447000000.0,18166000000.0,-0.01,-13000000.0,-5000000.0,6123000000.0,0.0,0.0,0.0,774000000.0,0.0,8766000000.0,0.0,528000000.0,-28000000.0,0.0,2458000000.0,18208000000.0,5977000000.0,0.0,0.37999999999999545,0.002610607309700436
